CustomerID,TotalRevenue,TotalOrders,TotalQuantity,FirstPurchase,LastPurchase,Country,Region,AcquisitionChannel,SubscriptionPlan,AverageOrderValue,CustomerLifespanDays,CustomerLifespanMonths,PurchaseFrequencyPerMonth,HistoricalCLTV,CLTVDifference,CLTVSegment,CLTVSegmentSort
C00976,4359.83,2,7,2025-03-07,2025-04-04,Canada,Central,Referral,Basic,2179.92,28,1.0,2.0,4359.84,0.01,Medium Value,2
C00977,37699.248,3,9,2025-06-16,2025-08-01,India,West,Social Media,Premium,12566.42,46,1.51,1.99,37760.84,61.59,Very High Value,4
C00978,455.096,1,1,2025-03-12,2025-03-12,United States,Central,Email,Basic,455.1,0,1.0,1.0,455.1,0.0,Low Value,1
C00979,52906.685,8,23,2025-12-19,2026-06-15,United States,South,Organic Search,Premium,6613.34,178,5.85,1.37,53002.61,95.93,Very High Value,4
C00980,8082.5325,3,15,2025-11-29,2025-12-14,United Kingdom,South,Referral,Basic,2694.18,15,1.0,3.0,8082.54,0.01,High Value,3
C00981,32840.329,4,11,2025-11-30,2026-01-07,India,South,Social Media,Premium,8210.08,38,1.25,3.2,32840.32,-0.01,Very High Value,4
C00982,25666.09,3,11,2026-03-03,2026-04-04,Australia,East,Affiliate,Premium,8555.36,32,1.05,2.86,25691.75,25.66,Very High Value,4
C00983,6762.558,3,6,2026-04-21,2026-06-12,United Kingdom,North,Paid Search,Standard,2254.19,52,1.71,1.75,6745.66,-16.9,High Value,3
C00984,33326.323000000004,3,9,2026-03-29,2026-05-12,India,East,Organic Search,Premium,11108.77,44,1.45,2.07,33342.97,16.65,Very High Value,4
C00985,2141.31,1,3,2025-01-31,2025-01-31,India,East,Email,Basic,2141.31,0,1.0,1.0,2141.31,0.0,Low Value,1
C00986,2495.84,1,4,2025-08-13,2025-08-13,United Kingdom,West,Email,Standard,2495.84,0,1.0,1.0,2495.84,0.0,Medium Value,2
C00987,2524.702,3,7,2025-08-22,2025-10-01,India,South,Social Media,Basic,841.57,40,1.31,2.29,2524.63,-0.07,Medium Value,2
C00988,7884.187,2,3,2026-04-26,2026-04-26,India,West,Paid Search,Premium,3942.09,0,1.0,2.0,7884.18,-0.01,High Value,3
C00989,10678.126,2,6,2025-03-27,2025-04-04,India,North,Organic Search,Premium,5339.06,8,1.0,2.0,10678.12,-0.01,High Value,3
C00990,9053.272,1,4,2025-03-12,2025-03-12,Canada,West,Organic Search,Premium,9053.27,0,1.0,1.0,9053.27,-0.0,High Value,3
C00991,1170.799,1,2,2026-05-15,2026-05-15,India,South,Social Media,Basic,1170.8,0,1.0,1.0,1170.8,0.0,Low Value,1
C00992,2151.7200000000003,1,5,2025-08-12,2025-08-12,India,South,Paid Search,Basic,2151.72,0,1.0,1.0,2151.72,-0.0,Low Value,1
C00993,6051.391,2,3,2026-01-23,2026-03-03,India,Central,Organic Search,Premium,3025.7,39,1.28,1.56,6041.72,-9.67,High Value,3
C00994,691.6025,1,5,2025-01-26,2025-01-26,India,Central,Affiliate,Basic,691.6,0,1.0,1.0,691.6,-0.0,Low Value,1
C00995,15316.48,1,4,2026-01-09,2026-01-09,Australia,Central,Organic Search,Premium,15316.48,0,1.0,1.0,15316.48,0.0,Very High Value,4
C00996,484.5,1,1,2025-09-08,2025-09-08,Canada,Central,Social Media,Basic,484.5,0,1.0,1.0,484.5,0.0,Low Value,1
C00997,12613.062500000002,5,13,2026-02-02,2026-04-30,United States,North,Email,Standard,2522.61,87,2.86,1.75,12625.66,12.6,Very High Value,4
C00998,301.184,1,2,2025-11-16,2025-11-16,India,East,Organic Search,Basic,301.18,0,1.0,1.0,301.18,-0.0,Low Value,1
C00999,55822.31,4,14,2026-04-18,2026-06-06,India,East,Social Media,Premium,13955.58,49,1.61,2.48,55721.84,-100.47,Very High Value,4
C01000,10530.378,3,9,2025-06-10,2025-06-29,United States,Central,Organic Search,Standard,3510.13,19,1.0,3.0,10530.39,0.01,High Value,3
C01001,806.6925,1,3,2025-02-15,2025-02-15,India,Central,Email,Basic,806.69,0,1.0,1.0,806.69,-0.0,Low Value,1
C01002,4613.9580000000005,2,8,2026-03-07,2026-04-12,India,North,Referral,Basic,2306.98,36,1.18,1.69,4600.58,-13.38,Medium Value,2
C01003,4290.198,3,8,2026-04-05,2026-06-12,India,East,Referral,Basic,1430.07,68,2.23,1.35,4305.23,15.03,Medium Value,2
C01004,7769.4619999999995,2,8,2025-01-19,2025-02-06,India,Central,Referral,Standard,3884.73,18,1.0,2.0,7769.46,-0.0,High Value,3
C01005,11785.611,3,11,2025-09-12,2025-11-05,India,South,Paid Search,Standard,3928.54,54,1.77,1.69,11751.44,-34.17,High Value,3
C01006,4102.092000000001,3,9,2026-02-21,2026-04-12,India,North,Social Media,Basic,1367.36,50,1.64,1.83,4103.72,1.63,Medium Value,2
C01007,2071.858,2,6,2026-05-17,2026-05-31,United States,West,Referral,Basic,1035.93,14,1.0,2.0,2071.86,0.0,Low Value,1
C01008,4917.999,2,4,2026-01-12,2026-01-16,India,South,Social Media,Standard,2459.0,4,1.0,2.0,4918.0,0.0,High Value,3
C01009,5861.5785000000005,4,13,2025-12-03,2026-02-19,India,North,Paid Search,Basic,1465.39,78,2.56,1.56,5852.18,-9.4,High Value,3
C01010,3014.4399999999996,2,3,2025-09-30,2025-10-14,India,Central,Referral,Standard,1507.22,14,1.0,2.0,3014.44,0.0,Medium Value,2
C01011,9729.818,2,4,2025-06-02,2025-06-27,India,West,Organic Search,Premium,4864.91,25,1.0,2.0,9729.82,0.0,High Value,3
C01012,3805.3725000000004,2,6,2026-01-15,2026-02-12,United States,Central,Paid Search,Basic,1902.69,28,1.0,2.0,3805.38,0.01,Medium Value,2
C01013,4791.36,1,3,2025-12-09,2025-12-09,United Kingdom,West,Paid Search,Standard,4791.36,0,1.0,1.0,4791.36,0.0,Medium Value,2
C01014,2446.3,1,4,2025-06-13,2025-06-13,India,North,Paid Search,Standard,2446.3,0,1.0,1.0,2446.3,0.0,Medium Value,2
C01015,6271.6645,4,7,2025-12-22,2026-03-28,United States,Central,Referral,Standard,1567.92,96,3.15,1.27,6272.46,0.8,High Value,3
C01016,70263.29000000001,9,28,2025-04-09,2025-11-15,United States,North,Paid Search,Premium,7807.03,220,7.23,1.24,69991.59,-271.7,Very High Value,4
C01017,7886.293999999999,2,6,2025-03-11,2025-03-14,India,West,Social Media,Standard,3943.15,3,1.0,2.0,7886.3,0.01,High Value,3
C01018,66862.884,21,58,2025-02-13,2026-01-09,India,North,Organic Search,Standard,3183.95,330,10.84,1.94,66957.19,94.31,Very High Value,4
C01019,2062.68,2,8,2025-05-16,2025-05-29,United States,North,Affiliate,Basic,1031.34,13,1.0,2.0,2062.68,0.0,Low Value,1
C01020,3640.44,2,9,2025-03-27,2025-04-27,United States,Central,Paid Search,Basic,1820.22,31,1.02,1.96,3638.98,-1.46,Medium Value,2
C01021,2660.92,1,5,2025-04-23,2025-04-23,United Kingdom,West,Paid Search,Basic,2660.92,0,1.0,1.0,2660.92,0.0,Medium Value,2
C01022,11758.3,3,8,2025-06-10,2025-08-05,India,East,Referral,Standard,3919.43,56,1.84,1.63,11755.15,-3.15,High Value,3
C01023,6993.565,2,10,2025-02-16,2025-03-13,Australia,East,Paid Search,Basic,3496.78,25,1.0,2.0,6993.56,-0.0,High Value,3
C01024,422.0640000000001,1,2,2025-04-24,2025-04-24,Australia,West,Social Media,Basic,422.06,0,1.0,1.0,422.06,-0.0,Low Value,1
C01025,774.28,1,4,2025-12-19,2025-12-19,India,South,Social Media,Basic,774.28,0,1.0,1.0,774.28,0.0,Low Value,1
C01026,1492.32,1,2,2025-03-18,2025-03-18,India,East,Affiliate,Basic,1492.32,0,1.0,1.0,1492.32,0.0,Low Value,1
C01027,1672.598,2,5,2025-05-15,2025-05-22,Canada,North,Referral,Basic,836.3,7,1.0,2.0,1672.6,0.0,Low Value,1
C01028,9072.861499999999,4,12,2026-05-08,2026-06-05,India,West,Organic Search,Standard,2268.22,28,1.0,4.0,9072.88,0.02,High Value,3
C01029,870.6719999999999,1,4,2025-11-12,2025-11-12,India,West,Organic Search,Basic,870.67,0,1.0,1.0,870.67,-0.0,Low Value,1
C01030,511.461,1,3,2026-03-14,2026-03-14,India,Central,Referral,Basic,511.46,0,1.0,1.0,511.46,-0.0,Low Value,1
C01031,35339.6925,3,11,2026-02-23,2026-03-15,India,Central,Social Media,Premium,11779.9,20,1.0,3.0,35339.7,0.01,Very High Value,4
C01032,972.5,1,1,2025-06-16,2025-06-16,India,North,Paid Search,Premium,972.5,0,1.0,1.0,972.5,0.0,Low Value,1
C01033,998.05,1,5,2026-03-25,2026-03-25,United Kingdom,East,Social Media,Basic,998.05,0,1.0,1.0,998.05,0.0,Low Value,1
C01034,32233.801,4,13,2025-08-25,2025-11-23,United States,East,Email,Premium,8058.45,90,2.96,1.35,32201.57,-32.23,Very High Value,4
C01035,1751.4675,1,5,2025-07-31,2025-07-31,United States,West,Social Media,Basic,1751.47,0,1.0,1.0,1751.47,0.0,Low Value,1
C01036,4101.08,2,6,2026-01-14,2026-02-02,India,South,Affiliate,Basic,2050.54,19,1.0,2.0,4101.08,0.0,Medium Value,2
C01037,2187.575,2,4,2025-07-02,2025-07-06,Australia,West,Social Media,Basic,1093.79,4,1.0,2.0,2187.58,0.01,Low Value,1
C01038,2222.525,1,5,2025-07-03,2025-07-03,India,North,Referral,Basic,2222.52,0,1.0,1.0,2222.52,-0.01,Medium Value,2
C01039,11409.74,3,9,2025-10-20,2025-12-18,India,Central,Social Media,Standard,3803.25,59,1.94,1.55,11436.37,26.63,High Value,3
C01040,20846.061,17,49,2025-02-15,2026-02-13,United Kingdom,West,Referral,Basic,1226.24,363,11.93,1.42,20773.24,-72.82,Very High Value,4
C01041,1957.248,1,1,2025-02-07,2025-02-07,India,South,Paid Search,Standard,1957.25,0,1.0,1.0,1957.25,0.0,Low Value,1
C01042,16978.32,2,7,2026-03-07,2026-03-26,United Kingdom,West,Referral,Premium,8489.16,19,1.0,2.0,16978.32,0.0,Very High Value,4
C01043,24501.010000000002,8,24,2026-03-19,2026-06-19,United Kingdom,West,Organic Search,Standard,3062.63,92,3.02,2.65,24510.23,9.22,Very High Value,4
C01044,10729.851,1,3,2025-05-03,2025-05-03,India,West,Social Media,Premium,10729.85,0,1.0,1.0,10729.85,-0.0,High Value,3
C01045,5171.9490000000005,2,4,2025-04-06,2025-04-14,United States,South,Paid Search,Standard,2585.97,8,1.0,2.0,5171.94,-0.01,High Value,3
C01046,4755.166499999999,4,10,2025-03-16,2025-06-26,India,West,Paid Search,Basic,1188.79,102,3.35,1.19,4739.11,-16.06,Medium Value,2
C01047,9956.562,3,10,2025-05-09,2025-05-26,India,North,Affiliate,Standard,3318.85,17,1.0,3.0,9956.55,-0.01,High Value,3
C01048,3013.381,2,6,2025-07-17,2025-08-29,Canada,North,Referral,Basic,1506.69,43,1.41,1.42,3016.69,3.31,Medium Value,2
C01049,2128.52,3,9,2026-05-02,2026-06-16,Canada,Central,Organic Search,Basic,709.51,45,1.48,2.03,2131.65,3.13,Low Value,1
C01050,7944.66,2,5,2026-02-12,2026-03-03,India,South,Social Media,Standard,3972.33,19,1.0,2.0,7944.66,0.0,High Value,3
C01051,3416.87,2,5,2025-08-17,2025-09-12,United Kingdom,South,Organic Search,Basic,1708.44,26,1.0,2.0,3416.88,0.01,Medium Value,2
C01052,16433.954999999998,3,13,2025-09-29,2025-11-16,United Kingdom,North,Email,Standard,5477.98,48,1.58,1.9,16444.9,10.95,Very High Value,4
C01053,5259.0,2,4,2025-01-14,2025-01-18,India,South,Social Media,Standard,2629.5,4,1.0,2.0,5259.0,0.0,High Value,3
C01054,9037.237,5,15,2025-07-11,2026-01-19,India,Central,Referral,Basic,1807.45,192,6.31,0.79,9009.96,-27.28,High Value,3
C01055,6357.4355,4,14,2025-04-26,2025-07-29,India,South,Paid Search,Basic,1589.36,94,3.09,1.29,6335.35,-22.09,High Value,3
C01056,5523.76,1,4,2026-05-08,2026-05-08,India,South,Social Media,Premium,5523.76,0,1.0,1.0,5523.76,0.0,High Value,3
C01057,24649.58,5,18,2025-07-17,2025-09-15,India,West,Paid Search,Standard,4929.92,60,1.97,2.54,24668.33,18.75,Very High Value,4
C01058,536.724,1,2,2025-09-03,2025-09-03,Australia,North,Organic Search,Basic,536.72,0,1.0,1.0,536.72,-0.0,Low Value,1
C01059,11006.32,4,11,2025-09-18,2025-12-19,Canada,North,Social Media,Standard,2751.58,92,3.02,1.32,10968.9,-37.42,High Value,3
C01060,2933.88,2,6,2025-06-19,2025-07-30,India,East,Paid Search,Basic,1466.94,41,1.35,1.48,2930.95,-2.93,Medium Value,2
C01061,2687.9809999999998,3,7,2025-05-24,2025-06-21,India,South,Referral,Basic,895.99,28,1.0,3.0,2687.97,-0.01,Medium Value,2
C01062,70340.538,6,21,2025-09-28,2026-01-22,India,West,Organic Search,Premium,11723.42,116,3.81,1.57,70125.98,-214.56,Very High Value,4
C01063,8624.83,3,10,2025-08-09,2025-10-08,United States,West,Paid Search,Standard,2874.94,60,1.97,1.52,8608.72,-16.11,High Value,3
C01064,2825.9685,3,9,2025-04-16,2025-07-02,United States,North,Paid Search,Basic,941.99,77,2.53,1.19,2836.05,10.08,Medium Value,2
C01065,10182.2125,6,20,2026-03-29,2026-06-21,India,West,Social Media,Basic,1697.04,84,2.76,2.17,10163.91,-18.3,High Value,3
C01066,5592.911,3,6,2025-11-29,2026-02-27,Canada,Central,Organic Search,Standard,1864.3,90,2.96,1.01,5573.51,-19.4,High Value,3
C01067,113938.7415,11,32,2025-05-17,2026-02-04,India,Central,Organic Search,Premium,10358.07,263,8.64,1.27,113657.03,-281.71,Very High Value,4
C01068,6117.39,1,3,2026-03-27,2026-03-27,United States,North,Social Media,Standard,6117.39,0,1.0,1.0,6117.39,0.0,High Value,3
C01069,2976.165,1,5,2025-07-08,2025-07-08,Canada,South,Social Media,Standard,2976.16,0,1.0,1.0,2976.16,-0.01,Medium Value,2
C01070,2266.896,2,5,2025-10-26,2025-11-13,Australia,West,Referral,Basic,1133.45,18,1.0,2.0,2266.9,0.0,Medium Value,2
C01071,2643.5829999999996,2,7,2026-02-08,2026-02-13,India,West,Social Media,Basic,1321.79,5,1.0,2.0,2643.58,-0.0,Medium Value,2
C01072,12663.56,5,12,2026-03-10,2026-06-24,India,West,Organic Search,Standard,2532.71,106,3.48,1.44,12691.92,28.36,Very High Value,4
C01074,3622.14,3,6,2025-02-28,2025-04-27,India,East,Organic Search,Basic,1207.38,58,1.91,1.57,3620.57,-1.57,Medium Value,2
C01075,5568.831999999999,5,16,2025-11-19,2026-02-18,India,West,Organic Search,Basic,1113.77,91,2.99,1.67,5561.39,-7.44,High Value,3
C01076,8974.9825,1,5,2025-05-06,2025-05-06,United Kingdom,East,Referral,Standard,8974.98,0,1.0,1.0,8974.98,-0.0,High Value,3
C01077,1303.65,1,5,2025-12-18,2025-12-18,India,East,Organic Search,Basic,1303.65,0,1.0,1.0,1303.65,0.0,Low Value,1
C01078,435.63,1,1,2026-01-18,2026-01-18,United Kingdom,Central,Affiliate,Basic,435.63,0,1.0,1.0,435.63,0.0,Low Value,1
C01079,92456.803,11,32,2025-11-29,2026-06-12,India,North,Referral,Premium,8405.16,195,6.41,1.72,92668.57,211.77,Very High Value,4
C01080,2280.3,1,5,2025-02-01,2025-02-01,India,East,Organic Search,Basic,2280.3,0,1.0,1.0,2280.3,0.0,Medium Value,2
C01081,5389.635,1,5,2025-12-26,2025-12-26,United Kingdom,North,Social Media,Standard,5389.64,0,1.0,1.0,5389.64,0.01,High Value,3
C01082,14245.715,5,17,2025-07-07,2025-11-08,United Kingdom,North,Organic Search,Standard,2849.14,124,4.07,1.23,14263.08,17.36,Very High Value,4
C01083,17235.591,4,14,2026-04-13,2026-06-04,United States,South,Affiliate,Standard,4308.9,52,1.71,2.34,17241.63,6.04,Very High Value,4
C01084,4811.816000000001,3,9,2026-04-07,2026-05-21,India,West,Paid Search,Basic,1603.94,44,1.45,2.07,4814.23,2.41,Medium Value,2
C01085,2885.7174999999997,2,4,2025-09-25,2025-10-18,India,North,Social Media,Standard,1442.86,23,1.0,2.0,2885.72,0.0,Medium Value,2
C01086,792.54,1,1,2026-04-22,2026-04-22,India,Central,Paid Search,Standard,792.54,0,1.0,1.0,792.54,0.0,Low Value,1
C01087,573.876,1,4,2026-06-20,2026-06-20,Canada,South,Referral,Basic,573.88,0,1.0,1.0,573.88,0.0,Low Value,1
C01088,3660.6400000000003,3,8,2026-04-28,2026-06-14,India,North,Organic Search,Basic,1220.21,47,1.54,1.95,3664.29,3.65,Medium Value,2
C01089,26650.994,6,22,2025-09-21,2026-02-05,India,South,Organic Search,Standard,4441.83,137,4.5,1.33,26584.35,-66.64,Very High Value,4
C01090,3919.364,3,10,2025-12-20,2026-02-06,India,South,Social Media,Basic,1306.45,48,1.58,1.9,3921.96,2.6,Medium Value,2
C01091,21903.236,6,20,2025-02-07,2025-07-22,India,North,Paid Search,Standard,3650.54,165,5.42,1.11,21962.38,59.14,Very High Value,4
C01092,6702.4945,4,7,2025-10-19,2025-11-15,United Kingdom,West,Email,Standard,1675.62,27,1.0,4.0,6702.48,-0.01,High Value,3
C01094,1102.7,1,2,2025-03-16,2025-03-16,India,East,Referral,Basic,1102.7,0,1.0,1.0,1102.7,0.0,Low Value,1
C01095,4960.143,4,14,2025-06-04,2025-08-06,India,North,Referral,Basic,1240.04,63,2.07,1.93,4954.08,-6.06,High Value,3
C01096,23979.942,5,7,2025-11-20,2026-02-06,India,Central,Affiliate,Premium,4795.99,78,2.56,1.95,23941.58,-38.36,Very High Value,4
C01097,2829.6200000000003,2,6,2026-01-01,2026-01-15,India,South,Affiliate,Basic,1414.81,14,1.0,2.0,2829.62,-0.0,Medium Value,2
C01098,2335.846,2,5,2025-11-21,2025-12-23,India,East,Organic Search,Basic,1167.92,32,1.05,1.9,2330.0,-5.85,Medium Value,2
C01099,285.07,1,1,2026-01-04,2026-01-04,India,East,Paid Search,Basic,285.07,0,1.0,1.0,285.07,0.0,Low Value,1
C01100,9246.231,3,10,2025-10-08,2025-12-29,India,North,Paid Search,Standard,3082.08,82,2.69,1.12,9285.69,39.46,High Value,3
C01101,30771.683,8,25,2025-09-08,2026-02-05,India,South,Affiliate,Standard,3846.46,150,4.93,1.62,30720.14,-51.54,Very High Value,4
C01102,5106.0885,4,17,2025-06-23,2025-09-07,India,East,Email,Basic,1276.52,76,2.5,1.6,5106.08,-0.01,High Value,3
C01103,6293.760000000001,1,3,2025-12-08,2025-12-08,United States,Central,Email,Premium,6293.76,0,1.0,1.0,6293.76,-0.0,High Value,3
C01105,1633.4550000000002,1,5,2025-08-06,2025-08-06,India,South,Email,Basic,1633.46,0,1.0,1.0,1633.46,0.0,Low Value,1
C01106,30449.002,3,9,2025-12-10,2026-02-23,India,Central,Organic Search,Premium,10149.67,75,2.46,1.22,30461.19,12.19,Very High Value,4
C01107,46844.099,4,16,2025-01-21,2025-03-22,United States,West,Organic Search,Premium,11711.02,60,1.97,2.03,46833.54,-10.56,Very High Value,4
C01108,3088.0715,3,5,2025-08-10,2025-09-19,United Kingdom,East,Organic Search,Standard,1029.36,40,1.31,2.29,3087.98,-0.09,Medium Value,2
C01109,4797.2165,3,10,2025-12-20,2026-01-30,United States,South,Paid Search,Basic,1599.07,41,1.35,2.22,4792.41,-4.81,Medium Value,2
C01110,1893.046,1,4,2025-01-17,2025-01-17,India,East,Paid Search,Basic,1893.05,0,1.0,1.0,1893.05,0.0,Low Value,1
C01111,5355.721,5,12,2025-04-26,2025-07-17,United States,West,Email,Basic,1071.14,82,2.69,1.86,5359.34,3.62,High Value,3
C01112,3378.2325,3,10,2025-04-19,2025-05-10,United States,West,Referral,Basic,1126.08,21,1.0,3.0,3378.24,0.01,Medium Value,2
C01113,57039.835,5,17,2025-11-16,2026-02-27,India,South,Organic Search,Premium,11407.97,103,3.38,1.48,57067.23,27.4,Very High Value,4
C01114,4515.916,3,13,2025-07-20,2025-08-17,United States,Central,Organic Search,Basic,1505.31,28,1.0,3.0,4515.93,0.01,Medium Value,2
C01115,832.1245,1,1,2026-04-29,2026-04-29,United Kingdom,South,Paid Search,Standard,832.12,0,1.0,1.0,832.12,-0.0,Low Value,1
C01116,7865.4169999999995,2,9,2025-03-15,2025-03-29,India,West,Organic Search,Standard,3932.71,14,1.0,2.0,7865.42,0.0,High Value,3
C01117,4886.0115000000005,2,8,2025-06-08,2025-07-10,India,East,Referral,Standard,2443.01,32,1.05,1.9,4873.8,-12.21,High Value,3
C01118,7319.023,2,7,2026-03-12,2026-03-16,India,East,Organic Search,Standard,3659.51,4,1.0,2.0,7319.02,-0.0,High Value,3
C01119,54441.921,17,54,2025-03-24,2026-02-28,India,East,Email,Standard,3202.47,341,11.2,1.52,54518.85,76.93,Very High Value,4
C01120,41569.142499999994,5,16,2025-05-11,2025-09-07,India,East,Organic Search,Premium,8313.83,119,3.91,1.28,41609.06,39.92,Very High Value,4
C01121,6202.925,6,17,2025-07-16,2025-10-23,India,Central,Email,Basic,1033.82,99,3.25,1.85,6215.84,12.91,High Value,3
C01122,16177.739000000001,5,12,2026-01-11,2026-04-14,India,East,Referral,Standard,3235.55,93,3.06,1.63,16138.28,-39.46,Very High Value,4
C01123,26461.5475,4,11,2025-03-27,2025-06-10,India,South,Email,Premium,6615.39,75,2.46,1.63,26526.39,64.84,Very High Value,4
C01124,11413.426,2,4,2025-03-29,2025-04-27,India,East,Organic Search,Premium,5706.71,29,1.0,2.0,11413.42,-0.01,High Value,3
C01125,12622.4705,4,12,2025-06-04,2025-09-23,India,North,Paid Search,Standard,3155.62,111,3.65,1.1,12669.81,47.34,Very High Value,4
C01126,69283.30099999999,7,25,2025-03-15,2025-06-30,India,South,Email,Premium,9897.61,107,3.52,1.99,69330.78,47.48,Very High Value,4
C01127,5449.102499999999,2,6,2025-12-27,2026-02-06,United States,East,Referral,Standard,2724.55,41,1.35,1.48,5443.65,-5.45,High Value,3
C01128,14920.616,3,10,2025-11-04,2026-01-23,India,South,Paid Search,Standard,4973.54,80,2.63,1.14,14911.67,-8.95,Very High Value,4
C01129,174.7715,1,1,2025-09-22,2025-09-22,India,South,Paid Search,Basic,174.77,0,1.0,1.0,174.77,-0.0,Low Value,1
C01130,30962.694000000003,5,13,2025-05-05,2025-08-16,United Kingdom,Central,Referral,Premium,6192.54,103,3.38,1.48,30977.56,14.87,Very High Value,4
C01131,34173.009999999995,3,10,2025-10-25,2025-11-22,India,North,Email,Premium,11391.0,28,1.0,3.0,34173.0,-0.01,Very High Value,4
C01132,1281.5025,1,1,2025-03-28,2025-03-28,India,West,Affiliate,Standard,1281.5,0,1.0,1.0,1281.5,-0.0,Low Value,1
C01133,37725.634,5,16,2025-09-03,2025-12-06,India,Central,Referral,Premium,7545.13,94,3.09,1.62,37769.41,43.78,Very High Value,4
C01134,27972.372,5,15,2025-06-18,2025-07-30,India,North,Organic Search,Premium,5594.47,42,1.38,3.62,27947.73,-24.64,Very High Value,4
C01135,2189.79,2,9,2025-05-06,2025-05-14,India,South,Paid Search,Basic,1094.9,8,1.0,2.0,2189.8,0.01,Low Value,1
C01136,11359.6495,6,12,2026-02-25,2026-06-23,United States,North,Organic Search,Standard,1893.27,118,3.88,1.55,11386.13,26.48,High Value,3
C01137,3419.578,3,10,2025-03-02,2025-04-17,United Kingdom,Central,Organic Search,Basic,1139.86,46,1.51,1.99,3425.17,5.59,Medium Value,2
C01138,35174.1685,11,31,2025-01-28,2025-11-14,United States,North,Organic Search,Standard,3197.65,290,9.53,1.15,35044.65,-129.52,Very High Value,4
C01139,2150.699,2,3,2025-04-19,2025-06-04,India,South,Email,Basic,1075.35,46,1.51,1.32,2143.39,-7.31,Low Value,1
C01140,1226.564,1,4,2026-03-20,2026-03-20,Australia,East,Referral,Basic,1226.56,0,1.0,1.0,1226.56,-0.0,Low Value,1
C01141,13433.888500000001,4,18,2025-09-23,2026-01-01,India,Central,Referral,Standard,3358.47,100,3.29,1.22,13480.23,46.34,Very High Value,4
C01142,860.8,1,2,2025-11-01,2025-11-01,India,Central,Referral,Basic,860.8,0,1.0,1.0,860.8,0.0,Low Value,1
C01143,1622.003,2,7,2026-04-24,2026-05-01,Australia,North,Referral,Basic,811.0,7,1.0,2.0,1622.0,-0.0,Low Value,1
C01144,9844.7155,5,11,2025-10-05,2026-01-15,India,West,Referral,Standard,1968.94,102,3.35,1.49,9827.96,-16.76,High Value,3
C01145,417.699,1,1,2025-03-12,2025-03-12,Australia,East,Organic Search,Basic,417.7,0,1.0,1.0,417.7,0.0,Low Value,1
C01146,1483.67,2,6,2025-08-18,2025-09-01,India,East,Organic Search,Basic,741.84,14,1.0,2.0,1483.68,0.01,Low Value,1
C01147,4198.732,5,13,2026-01-30,2026-04-26,United Kingdom,East,Paid Search,Basic,839.75,86,2.83,1.77,4206.39,7.66,Medium Value,2
C01148,1620.004,2,3,2025-03-07,2025-04-16,United Kingdom,West,Paid Search,Basic,810.0,40,1.31,1.53,1623.48,3.48,Low Value,1
C01149,22735.691,5,9,2025-09-12,2026-01-08,India,West,Organic Search,Premium,4547.14,118,3.88,1.29,22759.35,23.66,Very High Value,4
C01150,806.86,1,2,2025-02-11,2025-02-11,Australia,West,Referral,Basic,806.86,0,1.0,1.0,806.86,0.0,Low Value,1
C01152,58002.740000000005,7,20,2025-03-25,2025-10-11,United States,West,Organic Search,Premium,8286.11,200,6.57,1.07,58250.52,247.78,Very High Value,4
C01153,7832.07,6,21,2026-04-10,2026-06-25,India,North,Affiliate,Basic,1305.34,76,2.5,2.4,7832.04,-0.03,High Value,3
C01155,8196.514500000001,4,8,2026-02-07,2026-04-09,United Kingdom,Central,Email,Standard,2049.13,61,2.0,2.0,8196.52,0.01,High Value,3
C01156,12839.819999999998,1,5,2026-05-16,2026-05-16,United Kingdom,West,Paid Search,Premium,12839.82,0,1.0,1.0,12839.82,0.0,Very High Value,4
C01157,760.26,1,2,2025-09-27,2025-09-27,India,West,Paid Search,Basic,760.26,0,1.0,1.0,760.26,0.0,Low Value,1
C01158,4171.407,3,9,2025-12-06,2026-01-17,India,North,Affiliate,Basic,1390.47,42,1.38,2.17,4163.9,-7.51,Medium Value,2
C01159,15264.89,5,14,2025-12-15,2026-03-06,India,South,Organic Search,Standard,3052.98,81,2.66,1.88,15267.34,2.45,Very High Value,4
C01160,12957.297499999999,4,11,2025-11-20,2025-12-27,United Kingdom,North,Email,Standard,3239.32,37,1.22,3.28,12962.46,5.16,Very High Value,4
C01161,987.876,1,3,2025-09-18,2025-09-18,India,West,Organic Search,Basic,987.88,0,1.0,1.0,987.88,0.0,Low Value,1
C01162,1143.484,2,6,2026-04-28,2026-05-02,Australia,North,Social Media,Basic,571.74,4,1.0,2.0,1143.48,-0.0,Low Value,1
C01163,2344.6440000000002,3,5,2026-04-29,2026-06-20,India,West,Organic Search,Basic,781.55,52,1.71,1.75,2338.79,-5.85,Medium Value,2
C01164,5797.049999999999,4,11,2025-01-30,2025-02-27,Canada,East,Organic Search,Basic,1449.26,28,1.0,4.0,5797.04,-0.01,High Value,3
C01165,4706.832,2,8,2025-07-01,2025-08-03,United States,West,Email,Standard,2353.42,33,1.08,1.85,4702.13,-4.7,Medium Value,2
C01166,3620.716,1,2,2025-11-06,2025-11-06,India,Central,Email,Standard,3620.72,0,1.0,1.0,3620.72,0.0,Medium Value,2
C01167,1525.8000000000002,1,5,2025-02-07,2025-02-07,United Kingdom,West,Paid Search,Basic,1525.8,0,1.0,1.0,1525.8,-0.0,Low Value,1
C01168,15625.685500000001,4,16,2026-02-07,2026-03-24,India,East,Affiliate,Standard,3906.42,45,1.48,2.7,15610.05,-15.64,Very High Value,4
